"feature","shap_importance","dataset","seed"
"ENSBTAG00000008300-ENSBTAG00000019289",0.00124892701423858,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000008165",9.27031189834424e-05,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000013745",0.00044515306122449,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000017266",0.000139219576719577,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000018993",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000013125",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000004356",6.97232697426797e-05,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000014357",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000017489",0,"vivo",893
"ENSBTAG00000003329-ENSBTAG00000002081",0,"vivo",893
"ENSBTAG00000003329-ENSBTAG00000006420",0,"vivo",893
"ENSBTAG00000009393-ENSBTAG00000039292",0.000468523819411485,"vivo",893
"ENSBTAG00000019964-ENSBTAG00000003166",0,"vivo",893
"ENSBTAG00000019964-ENSBTAG00000005828",0,"vivo",893
"ENSBTAG00000019964-ENSBTAG00000001694",0.000352647308923569,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000018114",0,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000000231",0,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000002081",0,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000006420",0,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000014354",0,"vivo",893
"ENSBTAG00000009478-ENSBTAG00000018035",0.000225951819407008,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000006208",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000014600",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000011461",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000014798",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000010860",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000013674",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000020199",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000021527",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000012848",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000005990",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000014944",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000017489",0,"vivo",893
"ENSBTAG00000020645-ENSBTAG00000014270",0,"vivo",893
"ENSBTAG00000016043-ENSBTAG00000018035",0.000259762799856785,"vivo",893
"ENSBTAG00000020406-ENSBTAG00000047793",0,"vivo",893
"ENSBTAG00000020406-ENSBTAG00000021527",0,"vivo",893
"ENSBTAG00000006396-ENSBTAG00000003798",0,"vivo",893
