	Zo_IVT_NP_3	Zo_IVT_NP_6	Zo_IVT_NP_10	Zo_IVT_NP_13	Zo_IVT_NP_15	Zo_IVT_NP_18	Zo_IVT_NP_20	Zo_IVT_NP_21	Zo_IVT_NP_23	Zo_IVT_NP_26	Zo_IVT_NP_28	Zo_IVT_PR_1	Zo_IVT_PR_2	Zo_IVT_PR_3	Zo_IVT_PR_5	Zo_IVT_PR_7	SW_IVT_NP_1	SW_IVT_NP_2	SW_IVT_NP_3	SW_IVT_NP_4	SW_IVT_NP_5	SW_IVT_NP_6	SW_IVT_PR_1	SW_IVT_PR_2	SW_IVT_PR_3	SW_IVT_PR_4
ENSBTAG00000000131	7.127882645	10.00792439	10.70873706	7.127882645	7.127882645	7.127882645	10.86602477	10.04461023	10.93902585	9.158202415	11.49549436	7.127882645	7.127882645	7.127882645	7.206851799	7.251517738	8.805990651	9.65653644	10.11682025	7.088902966	8.611360133	8.479834703	8.540926746	9.266331112	8.164280386	9.180391042
ENSBTAG00000000132	10.85137049	10.82208506	10.2327064	12.42955719	11.3343483	11.52267126	12.39745522	12.27377799	11.95364616	14.37538946	12.39500981	10.96196694	11.23088717	12.09613605	11.8841422	10.82438768	12.2677396	10.82507187	11.9030048	12.81933371	12.10289344	12.76989142	11.68844662	11.04884037	10.78294674	10.14320708
ENSBTAG00000000133	5.708544453	5.708544453	5.708544453	5.708544453	5.708544453	5.708544453	5.708544453	5.708544453	5.708544453	5.708544453	5.708544453	5.708544453	5.708544453	5.708544453	5.893300096	5.997800196	5.61473849	5.512669087	5.850880217	5.743200797	5.481137354	6.037583576	5.677180661	6.03828804	5.753783193	5.770843918
ENSBTAG00000000134	5.741433719	5.741433719	5.741433719	5.741433719	9.51587387	9.099861645	5.741433719	9.279002663	5.741433719	5.741433719	5.741433719	5.741433719	5.741433719	5.741433719	5.819793297	5.864114454	6.254134157	5.572556418	7.01830596	6.329264736	6.539090797	6.161496637	6.317678461	6.346891872	6.094094418	5.589925315
ENSBTAG00000000137	5.448067891	8.112719227	8.496820613	5.448067891	5.448067891	9.148677797	8.136396571	5.448067891	8.541712477	9.850920209	5.448067891	5.448067891	6.773435011	8.26220126	9.606215939	5.570068539	7.029483932	6.579659647	7.532186164	7.245232304	7.531101897	7.101801411	6.802900349	7.040113548	7.202424855	6.711427614
ENSBTAG00000000138	5.80611279	5.80611279	5.80611279	5.80611279	5.80611279	5.80611279	5.80611279	5.80611279	5.80611279	5.80611279	5.80611279	5.80611279	5.80611279	5.80611279	5.996859778	6.104748657	5.53183256	5.797848117	6.214755747	5.69729649	5.610179278	6.015334071	5.811116805	6.290436564	5.646993904	5.766675203
ENSBTAG00000000139	8.933731892	5.448420398	8.70229281	10.01459032	8.217095855	5.448420398	8.98468257	8.124155956	5.448420398	10.14740896	5.448420398	8.771543016	5.448420398	9.063944652	5.526434429	5.57056014	6.952053137	7.68570455	6.988486692	7.740548759	7.658647327	7.077182314	7.042219038	7.756919578	6.619940381	7.150037219
ENSBTAG00000000140	5.719870214	5.719870214	5.719870214	5.719870214	5.719870214	5.719870214	5.719870214	5.719870214	5.719870214	5.719870214	5.719870214	5.719870214	5.719870214	5.719870214	5.879494433	5.969779885	5.669836583	5.713507871	5.879724097	5.685230813	5.691830554	5.840824177	5.646454818	5.812666999	5.922212603	5.74266372
ENSBTAG00000000141	10.21912006	7.504290907	5.661567472	8.446523371	5.661567472	7.679125122	10.52375728	5.661567472	5.661567472	5.661567472	6.996248007	6.268143265	5.661567472	9.963627434	10.29481557	5.784425424	7.463795425	6.016357445	7.242324039	7.721388161	7.164179832	7.621721027	7.409549819	7.229769719	7.338488369	5.985969586
ENSBTAG00000000145	5.681235204	5.681235204	5.681235204	5.681235204	5.681235204	5.681235204	5.681235204	5.681235204	5.681235204	5.681235204	5.681235204	5.681235204	5.681235204	5.681235204	5.865962811	5.970447053	5.659817329	5.703279555	5.703279555	5.677020935	5.689717736	6.021162475	5.488375881	6.074751041	5.633399393	5.474244341
ENSBTAG00000000146	5.467872563	9.091572454	9.834995703	5.467872563	9.041445924	5.467872563	10.11497372	8.502736433	9.687227678	5.467872563	10.04945182	5.467872563	7.176689186	5.467872563	5.545703944	5.589726346	6.915192584	6.886623206	6.851344537	7.221923778	7.305186938	7.151588703	7.332997027	7.098463023	7.095067275	7.00644692
ENSBTAG00000000147	5.581435751	5.581435751	5.581435751	5.581435751	8.95218697	5.581435751	8.616280452	5.581435751	5.581435751	5.581435751	5.581435751	5.581435751	5.581435751	5.581435751	5.66157141	5.70689714	6.653408904	5.61738356	5.325531694	6.682442342	6.295097664	5.829200868	5.595749608	5.171171191	6.404901378	4.933279349
ENSBTAG00000000149	5.458192588	7.172534947	8.673834483	5.458192588	9.479003193	5.458192588	5.458192588	5.458192588	5.458192588	8.902814828	5.458192588	11.25295051	6.400464517	8.740532049	7.815829536	5.580440405	7.268298548	6.53397532	7.395376792	6.735433344	6.56511748	7.552336594	6.236382569	7.343954829	7.195498169	6.469633675
ENSBTAG00000000152	10.10926504	9.944795858	9.330801441	11.52956597	9.116211413	9.846208796	10.25703593	10.68161029	10.22828572	10.27336424	10.66995095	10.98608169	10.37326368	9.733702079	4.985194501	9.277511785	10.21272002	9.15783573	9.858915736	10.2494811	10.53660715	9.714429795	9.382885791	9.370540527	9.882067521	9.176360193
ENSBTAG00000000153	5.795146296	5.795146296	5.795146296	5.795146296	5.795146296	5.795146296	5.795146296	5.795146296	5.795146296	5.795146296	5.795146296	5.795146296	5.795146296	5.795146296	5.984179986	6.091099802	5.783302698	5.657587343	5.455550339	5.827380558	5.820860395	6.058954677	5.896360785	6.242973066	5.749471714	5.646790949
ENSBTAG00000000157	5.665098152	5.665098152	5.665098152	7.798466558	7.82515184	5.665098152	5.665098152	5.665098152	5.665098152	5.665098152	5.665098152	5.665098152	5.665098152	5.665098152	5.743181478	5.787346383	5.818436515	5.784136386	5.818436515	5.70026446	6.054955935	5.752024034	5.864306085	5.898263406	6.267665698	5.960721023
ENSBTAG00000000160	5.701248216	5.701248216	9.530384236	5.701248216	6.31094686	5.701248216	5.701248216	5.701248216	7.977491468	5.701248216	5.701248216	5.701248216	5.701248216	5.701248216	5.780124991	5.824738681	5.890584882	6.186866785	6.089697479	5.928755386	6.064722046	5.45097991	6.533285338	6.220280647	5.762367174	5.636431126
ENSBTAG00000000161	5.739764811	5.739764811	5.739764811	5.739764811	5.739764811	5.739764811	5.739764811	5.739764811	5.739764811	5.739764811	5.739764811	5.739764811	5.739764811	5.739764811	5.906800863	6.00127854	5.798394951	5.745264616	5.696069012	5.996414583	5.773599376	5.64096894	5.870080135	5.625862183	5.706114863	5.952006986
ENSBTAG00000000162	5.894891636	5.894891636	5.894891636	9.345938801	5.894891636	5.894891636	5.894891636	7.250785333	9.037398331	5.894891636	10.00201995	5.894891636	5.894891636	5.894891636	5.974611639	6.019702269	7.588302976	5.648705479	7.628360311	7.458774812	6.800262296	6.494223765	6.449825277	5.679039749	7.164099899	5.275775502
ENSBTAG00000000163	6.794472153	6.794472153	7.853341079	6.794472153	6.794472153	6.794472153	8.854931028	6.794472153	6.794472153	6.794472153	6.794472153	6.794472153	6.794472153	6.794472153	9.58536343	6.93184695	7.026360039	7.809327368	8.264397196	5.467649477	6.806661204	7.132389113	7.38675401	8.812805758	6.692832124	7.558067515
ENSBTAG00000000164	5.847879488	5.847879488	5.847879488	5.847879488	5.847879488	5.847879488	5.847879488	5.847879488	5.847879488	5.847879488	5.847879488	5.847879488	5.847879488	5.847879488	6.037380134	6.144564066	5.716587921	5.988851438	6.47112491	5.905273895	5.893104548	5.798337189	5.740179743	5.821982957	5.705179623	5.951057398
ENSBTAG00000000169	5.679053037	5.679053037	5.679053037	5.679053037	8.365388082	9.091502135	5.679053037	5.679053037	5.679053037	7.398664893	5.679053037	5.679053037	5.679053037	5.679053037	5.757376109	5.801676616	6.978380039	5.908101676	6.37277924	6.330715468	6.12135587	6.408232191	5.793579011	6.171720043	6.604820293	5.793579011
ENSBTAG00000000170	5.825512792	5.825512792	5.825512792	5.825512792	5.825512792	5.825512792	5.825512792	5.825512792	5.825512792	5.825512792	5.825512792	5.825512792	5.825512792	5.825512792	6.01519169	6.122476444	5.825741022	5.398020842	6.046931254	5.892101381	5.862941128	6.052517089	5.956716277	5.981815643	5.774527459	5.567405524
ENSBTAG00000000172	5.855150578	5.855150578	5.855150578	5.855150578	5.855150578	5.855150578	5.855150578	5.855150578	5.855150578	5.855150578	5.855150578	5.855150578	5.855150578	5.855150578	6.048124898	6.157273584	6.284371204	5.70648001	6.316213664	5.585387956	5.728574252	5.758072175	5.639873121	5.946133707	6.279185053	5.707769472
ENSBTAG00000000175	8.55964067	8.883549437	8.978635242	9.357476123	8.823269812	8.54535246	8.37256961	8.860128036	8.238898874	9.677894374	7.993086817	7.437081804	4.975273047	9.272159414	7.363489913	5.097293281	8.552414409	8.04606809	8.172678678	8.276827314	7.839251127	7.937192388	8.063067474	8.457453051	7.871289901	7.778811636
ENSBTAG00000000176	7.274265674	5.393085342	8.105938877	5.995889323	8.444170804	5.393085342	5.393085342	5.393085342	7.274265674	7.398097406	8.731786949	5.393085342	5.995889323	8.454181457	8.638896725	5.515179338	6.790646385	7.488735389	6.617895075	6.898529012	6.96860363	7.234847992	7.047507693	7.201150298	6.77254389	7.508333597
ENSBTAG00000000177	5.618031018	5.618031018	5.618031018	5.618031018	5.618031018	5.618031018	5.618031018	5.618031018	5.618031018	5.618031018	5.618031018	5.618031018	5.618031018	5.618031018	5.809084069	5.917146061	5.467718751	5.678899909	6.117131164	5.180175058	5.729963752	5.581195117	5.779706679	5.746722543	5.469121641	5.56491071
ENSBTAG00000000179	5.728988049	5.728988049	10.18585998	5.728988049	5.728988049	5.728988049	5.728988049	5.728988049	5.728988049	5.728988049	9.978874315	5.728988049	5.728988049	5.728988049	5.810961251	5.857326318	7.24985578	5.594979606	5.592478722	5.758653691	5.449361075	5.976305304	5.654896786	5.821345261	8.58752781	6.193481389
ENSBTAG00000000181	5.69843969	5.69843969	5.69843969	5.69843969	5.69843969	5.69843969	5.69843969	5.69843969	5.69843969	5.69843969	5.69843969	5.69843969	5.69843969	5.69843969	5.888368249	5.995794214	5.597425155	6.113875798	5.619868179	5.862281482	5.920139945	5.661064996	5.671272478	5.572091868	5.478816364	6.06243982
ENSBTAG00000000182	5.489423328	9.229032834	8.225437956	9.161040382	7.985947992	9.171480952	7.535834636	9.360192852	5.489423328	9.920233976	9.729117861	5.489423328	9.86666303	5.489423328	5.567659883	5.611911455	8.28482837	7.917536463	7.55082211	8.575318568	8.277472003	8.74486894	7.044982152	8.067368799	7.674099555	7.251022129
ENSBTAG00000000184	5.511647049	5.511647049	5.511647049	9.260214914	8.643789631	5.511647049	5.511647049	8.835242099	9.906147591	5.511647049	5.511647049	5.511647049	5.511647049	5.511647049	5.589583319	5.633665046	6.761485069	6.664779469	6.087169653	6.69587046	6.273099633	6.021812893	6.242519458	6.024966224	6.497752816	6.36224623
ENSBTAG00000000185	5.638722937	5.638722937	5.638722937	5.638722937	5.638722937	5.638722937	5.638722937	5.638722937	5.638722937	5.638722937	5.638722937	5.638722937	5.638722937	5.638722937	5.80927771	5.90574562	5.676424847	5.85907215	5.630477975	5.563949977	5.492007338	5.708336302	5.652890588	5.727263511	5.663269479	5.877656638
ENSBTAG00000000186	8.076327994	5.560524788	9.169489447	7.338419425	5.560524788	5.560524788	9.368938367	5.560524788	5.560524788	5.560524788	5.560524788	5.560524788	5.560524788	5.560524788	5.638618109	5.682788667	5.671140297	6.62713235	5.863762659	5.760044828	6.077059764	6.204770548	6.49176006	6.282334724	6.021886647	6.230258199
ENSBTAG00000000188	5.831731741	5.831731741	5.831731741	5.831731741	5.831731741	5.831731741	5.831731741	5.831731741	5.831731741	6.670901875	5.831731741	5.831731741	5.831731741	5.831731741	5.940295266	6.001700152	5.752884177	6.292229226	6.12838995	5.734989311	5.836643957	5.85425258	5.787431085	6.110387243	5.677749205	5.973303497
ENSBTAG00000000189	5.841608342	5.841608342	5.841608342	5.841608342	5.841608342	5.841608342	5.841608342	5.841608342	5.841608342	5.841608342	5.841608342	5.841608342	5.841608342	5.841608342	6.034690307	6.143899878	5.58790982	5.940737816	6.635923843	5.753823666	5.70825387	5.758843402	5.916822228	5.929019341	5.660314029	5.787592684
ENSBTAG00000000191	5.628826821	5.628826821	5.628826821	5.628826821	5.628826821	5.628826821	5.628826821	5.628826821	5.628826821	5.628826821	5.628826821	5.628826821	5.628826821	5.628826821	5.811620602	5.915011048	5.728414407	5.874330791	5.502763566	5.637143804	5.64064556	5.61465477	5.639371391	5.434089493	5.771911818	5.971502187
ENSBTAG00000000195	5.735407986	5.735407986	8.919408085	5.735407986	5.735407986	5.735407986	5.735407986	5.735407986	5.735407986	5.735407986	5.735407986	5.735407986	5.735407986	5.735407986	5.813438977	5.85757428	6.039379438	6.004798696	5.814438518	5.7180948	5.783556131	6.050082826	6.209423383	5.830901616	5.958628655	6.077686573
ENSBTAG00000000197	5.684332716	8.830495972	5.684332716	5.684332716	5.684332716	5.684332716	5.684332716	5.684332716	5.684332716	5.684332716	5.684332716	5.684332716	5.684332716	5.684332716	5.762688353	5.80700728	6.103052178	5.736278698	6.000483238	5.475327102	5.864876369	6.058808364	6.018366453	6.289656682	5.877558649	5.592847926
ENSBTAG00000000198	5.874006161	5.874006161	5.874006161	5.874006161	5.874006161	5.874006161	5.874006161	5.874006161	5.874006161	5.874006161	5.874006161	5.874006161	5.874006161	5.874006161	6.058595167	6.163001014	5.935508315	6.149453807	6.323643907	5.831933197	5.884808172	5.698030687	5.757291027	5.830420568	5.937533777	5.846181536
ENSBTAG00000000199	6.156813702	5.547999689	9.229289259	8.995912784	8.687058013	5.547999689	9.772258417	5.547999689	5.547999689	5.547999689	7.726836987	10.30747639	5.547999689	5.547999689	5.626762019	5.671310977	5.843789014	8.236727119	7.975730795	6.870545641	7.111904955	6.789782738	6.768101531	7.515233914	5.848278584	7.065682671
ENSBTAG00000000201	8.939392401	8.28228528	9.284927425	8.510036817	5.469055134	5.469055134	9.265484822	5.469055134	9.446821023	5.469055134	9.325561491	8.402110982	5.469055134	5.469055134	5.546955312	8.652497175	6.9260601	7.11254268	7.448547127	6.726214988	7.195491699	7.631904491	7.018403802	6.840091351	6.997989183	7.271705147
ENSBTAG00000000202	5.686715068	5.686715068	5.686715068	5.686715068	9.947011127	5.686715068	5.686715068	5.686715068	9.178907758	5.686715068	5.686715068	5.686715068	5.686715068	5.686715068	5.764789239	5.808948966	5.860079389	6.015161181	6.282630241	6.016702844	6.001180531	5.78295221	6.481768051	6.170090571	5.729396616	5.999699319
ENSBTAG00000000203	7.783017788	10.21749254	10.15442727	9.105668553	6.449166462	9.625680706	6.449166462	6.449166462	6.449166462	6.449166462	11.20147394	8.88535652	6.449166462	9.455696055	6.52759048	6.571948085	8.077386632	7.200859337	8.694990364	8.558555034	8.664689791	7.506051785	8.01666059	7.907772034	7.522408181	7.049037213
ENSBTAG00000000204	5.710154073	5.710154073	5.710154073	5.710154073	5.710154073	9.332233655	5.710154073	8.196323333	5.710154073	5.710154073	5.710154073	5.710154073	5.710154073	5.710154073	5.788456764	5.832745744	6.089633012	6.337397643	6.472034305	6.155155427	6.171766609	5.692929146	5.993377833	5.4231281	5.904449007	5.72579467
ENSBTAG00000000205	5.904324194	8.506678351	5.904324194	5.904324194	5.904324194	8.633066514	5.904324194	5.904324194	5.904324194	5.904324194	5.904324194	5.904324194	5.904324194	5.904324194	5.986286165	6.03264488	6.516953649	5.199934582	4.967821144	6.797210138	6.917256476	8.071742503	6.24888854	6.108381585	7.313638191	5.422533237
ENSBTAG00000000207	5.439689129	7.909540185	9.727228885	8.933062373	5.439689129	8.515330704	5.439689129	7.895856036	7.460838172	9.377281953	7.748815013	5.439689129	5.439689129	5.439689129	5.518301588	5.562765777	7.031957999	7.814971557	7.107335524	7.548225443	7.217873511	6.057675719	7.473980539	5.900148975	6.682773544	7.956565944
ENSBTAG00000000210	5.626618135	5.626618135	5.626618135	5.626618135	5.626618135	5.626618135	5.626618135	7.891096915	5.626618135	5.626618135	5.626618135	5.626618135	5.626618135	5.626618135	5.705087246	5.749470355	5.364087846	5.994961081	6.116867469	6.142832852	6.212178337	5.473750249	5.776455508	6.09060253	5.79344721	6.019870163
ENSBTAG00000000211	5.469720448	6.639465119	7.751887997	8.406957178	9.93584384	9.150593595	8.059135433	8.819192419	5.469720448	7.808649002	8.124276338	5.469720448	5.469720448	5.469720448	5.548087011	5.592412118	6.49143143	7.232312008	6.961846546	6.94048301	6.719857013	7.69608403	6.16890369	7.635077807	6.664848961	6.640514435
ENSBTAG00000000212	7.840898465	5.553466112	5.553466112	9.665468903	9.335662156	5.553466112	5.553466112	8.892898728	5.553466112	6.493214196	9.686076544	5.553466112	8.276798994	5.553466112	6.233589775	5.675386492	6.868003533	6.872642058	6.450660151	6.681274756	6.726771808	6.477924766	6.425199451	6.5662678	6.913206564	6.797334992
ENSBTAG00000000213	5.744265284	5.744265284	5.744265284	5.744265284	9.981192713	9.095353849	5.744265284	5.744265284	9.182632517	5.744265284	5.744265284	5.744265284	5.744265284	5.744265284	5.82284626	5.867292641	6.609753396	6.681594763	5.692413269	6.863162118	5.815297212	6.241711571	6.615627788	5.416478213	6.15604507	7.196173348
ENSBTAG00000000214	5.836262099	5.836262099	5.836262099	5.836262099	5.836262099	5.836262099	5.836262099	5.836262099	5.836262099	5.836262099	5.836262099	5.836262099	5.836262099	5.836262099	6.031792409	6.142386795	5.723184322	5.872696806	6.636889518	5.906031861	5.924352646	5.242919266	5.718187528	6.095149958	5.736970899	6.038382536
ENSBTAG00000000215	6.939523089	10.36371973	9.661229937	9.456819192	9.989487833	10.05387115	9.610259269	10.05236429	8.730483135	10.80209986	5.208842828	11.1172227	9.621582368	9.52980857	9.232736833	7.632225995	8.907850029	8.775413721	9.350041352	10.09331483	9.011457659	9.212423485	9.668773747	8.340080885	8.909652143	8.588674668
ENSBTAG00000000218	5.653644017	5.653644017	7.012147257	5.653644017	5.653644017	5.653644017	5.653644017	5.653644017	5.653644017	5.653644017	5.653644017	5.653644017	5.653644017	5.653644017	7.960905271	5.77869486	5.973889579	6.344810182	5.582525188	6.127921174	6.083314163	5.248881925	5.954395932	5.330110843	5.830744849	5.851483259
ENSBTAG00000000219	5.617215785	5.617215785	5.617215785	5.617215785	5.617215785	5.617215785	5.617215785	5.617215785	5.617215785	8.353361618	5.617215785	5.617215785	5.617215785	5.617215785	5.696527024	5.741386451	5.924963364	6.203819251	5.915176802	5.546858147	5.270627447	5.210155471	5.870052376	5.668554064	6.087105844	5.858019989
ENSBTAG00000000221	5.449820679	6.05133821	8.375412968	7.627658771	5.449820679	5.449820679	9.542118853	8.102642116	5.449820679	8.164107284	9.9114985	5.449820679	5.449820679	8.343430334	5.527639063	5.571654113	7.088879856	7.23802519	7.093335944	7.059711814	7.021026055	6.842490384	6.772737163	7.059711814	7.059711814	7.014133942
